LevelofGovernment,StateorUS,GovernmentFunction,Data1,Data2,Data3,Data4,StateAbv,StateCode
State Only,New Jersey,Elem & Sec Other Employees,5690,0.636547634,46178.58559,262756152,NJ,34
State Only,New Jersey,Higher Education Total,35170,3.934513232,75872.51976,2668436520,NJ,34
State Only,New Jersey,Higher Ed Instructional Employees,9431,1.055058126,126215.2518,1190336040,NJ,34
State Only,New Jersey,Higher Ed Other Employees,25739,2.879455106,57426.49209,1478100480,NJ,34
State Only,New Jersey,Other Education,2674,0.299143827,70420.46522,188304324,NJ,34
State Only,New Jersey,Local Libraries,0,0,0,0,NJ,34
State Only,New Jersey,State Liquor Stores,0,0,0,0,NJ,34
State Only,New Jersey,All Other and Unallocable,5888,0.658698149,74733.87228,440033040,NJ,34
State Only,New Mexico,Total,46114,22.11101346,51871.139,2391985704,NM,35
State Only,New Mexico,Financial Administration,1107,0.530790907,51911.6748,57466224,NM,35
State Only,New Mexico,Other Government Administration,212,0.101651014,60333.22642,12790644,NM,35
State Only,New Mexico,Judicial and Legal,3246,1.556411278,51381.39002,166783992,NM,35
State Only,New Mexico,Police Protection Total,526,0.252209591,50428.12928,26525196,NM,35
State Only,New Mexico,Police Officers Only,526,0.252209591,50428.12928,26525196,NM,35
State Only,New Mexico,Other Police Employees,0,0,0,0,NM,35
State Only,New Mexico,Fire Protection Total,0,0,0,0,NM,35
State Only,New Mexico,Firefighters Only,0,0,0,0,NM,35
State Only,New Mexico,Other Fire Employees,0,0,0,0,NM,35
State Only,New Mexico,Corrections,3742,1.794236292,41402.95029,154929840,NM,35
State Only,New Mexico,Highways,2144,1.0280178,42602.51306,91339788,NM,35
State Only,New Mexico,Air Transportation,6,0.002876915,53228,319368,NM,35
State Only,New Mexico,Water Transport and Terminals,0,0,0,0,NM,35
State Only,New Mexico,Public Welfare,1781,0.853964414,41617.05109,74119968,NM,35
State Only,New Mexico,Health,2325,1.114804751,48416.45935,112568268,NM,35
State Only,New Mexico,Hospitals,7360,3.52901633,51808.17717,381308184,NM,35
State Only,New Mexico,Social Insurance Administration,334,0.160148295,36973.11377,12349020,NM,35
State Only,New Mexico,Solid Waste Management,0,0,0,0,NM,35
State Only,New Mexico,Sewerage,0,0,0,0,NM,35
State Only,New Mexico,Parks and Recreation,742,0.355778548,37563.02426,27871764,NM,35
State Only,New Mexico,Housing and Community Development,0,0,0,0,NM,35
State Only,New Mexico,Natural Resources,1049,0.502980724,51255.19161,53766696,NM,35
State Only,New Mexico,Water Supply,0,0,0,0,NM,35
State Only,New Mexico,Electric Power,0,0,0,0,NM,35
State Only,New Mexico,Gas Supply,0,0,0,0,NM,35
State Only,New Mexico,Transit,0,0,0,0,NM,35
State Only,New Mexico,Education Total,19468,9.334631781,57579.66879,1120960992,NM,35
State Only,New Mexico,Elementary & Secondary Education Total,0,0,0,0,NM,35
State Only,New Mexico,Elem & Sec Instructional Employees,0,0,0,0,NM,35
State Only,New Mexico,Elem & Sec Other Employees,0,0,0,0,NM,35
State Only,New Mexico,Higher Education Total,18580,8.908848289,57963.7944,1076967300,NM,35
State Only,New Mexico,Higher Ed Instructional Employees,5243,2.513944649,95949.56246,503063556,NM,35
State Only,New Mexico,Higher Ed Other Employees,13337,6.39490364,43030.94729,573903744,NM,35
State Only,New Mexico,Other Education,888,0.425783492,49542.44595,43993692,NM,35
State Only,New Mexico,Local Libraries,0,0,0,0,NM,35
State Only,New Mexico,State Liquor Stores,0,0,0,0,NM,35
State Only,New Mexico,All Other and Unallocable,2072,0.993494815,47724.78764,98885760,NM,35
State Only,New York,Total,240744,12.1902745,70754.07372,17033618724,NY,36
State Only,New York,Financial Administration,16277,0.824199556,67329.07022,1095915276,NY,36
State Only,New York,Other Government Administration,4821,0.244115381,49065.88923,236546652,NY,36
State Only,New York,Judicial and Legal,18442,0.933826148,87799.80371,1619203980,NY,36
State Only,New York,Police Protection Total,5785,0.29292833,104070.5362,602048052,NY,36
State Only,New York,Police Officers Only,4574,0.231608329,118136.718,540357348,NY,36
State Only,New York,Other Police Employees,1211,0.061320001,50941.95211,61690704,NY,36
State Only,New York,Fire Protection Total,0,0,0,0,NY,36
State Only,New York,Firefighters Only,0,0,0,0,NY,36
State Only,New York,Other Fire Employees,0,0,0,0,NY,36
State Only,New York,Corrections,29307,1.483984542,73131.58358,2143267320,NY,36
State Only,New York,Highways,10641,0.538815966,67466.20694,717907908,NY,36
State Only,New York,Air Transportation,193,0.009772717,54929.34715,10601364,NY,36
State Only,New York,Water Transport and Terminals,538,0.027242082,72771.25651,39150936,NY,36
State Only,New York,Public Welfare,4354,0.220468444,61237.67846,266628852,NY,36
State Only,New York,Health,8016,0.405896888,71707.65269,574808544,NY,36
State Only,New York,Hospitals,41614,2.107159817,66823.32475,2780785836,NY,36
State Only,New York,Social Insurance Administration,7876,0.39880787,62811.90046,494706528,NY,36
State Only,New York,Solid Waste Management,0,0,0,0,NY,36
State Only,New York,Sewerage,0,0,0,0,NY,36
State Only,New York,Parks and Recreation,2657,0.134539425,46678.04893,124023576,NY,36
State Only,New York,Housing and Community Development,0,0,0,0,NY,36
State Only,New York,Natural Resources,2938,0.148768096,66604.14568,195682980,NY,36
State Only,New York,Water Supply,0,0,0,0,NY,36
State Only,New York,Electric Power,1626,0.082333875,95942.87085,156003108,NY,36
State Only,New York,Gas Supply,0,0,0,0,NY,36
State Only,New York,Transit,15026,0.760854121,88878.5742,1335489456,NY,36
State Only,New York,Education Total,60959,3.086710128,65242.08776,3977092428,NY,36
State Only,New York,Elementary & Secondary Education Total,0,0,0,0,NY,36
State Only,New York,Elem & Sec Instructional Employees,0,0,0,0,NY,36
State Only,New York,Elem & Sec Other Employees,0,0,0,0,NY,36
State Only,New York,Higher Education Total,57042,2.888369545,65220.36436,3720300024,NY,36
State Only,New York,Higher Ed Instructional Employees,20316,1.028717711,85921.96338,1745590608,NY,36
State Only,New York,Higher Ed Other Employees,36726,1.859651834,53768.70381,1974709416,NY,36
State Only,New York,Other Education,3917,0.198340583,65558.4386,256792404,NY,36
State Only,New York,Local Libraries,0,0,0,0,NY,36
State Only,New York,State Liquor Stores,0,0,0,0,NY,36
State Only,New York,All Other and Unallocable,9674,0.489851109,68612.35559,663755928,NY,36
State Only,North Carolina,Total,145187,14.60576937,53620.02267,7784930232,NC,37
State Only,North Carolina,Financial Administration,3257,0.327653239,53724.71845,174981408,NC,37
State Only,North Carolina,Other Government Administration,1110,0.111665673,52712.37838,58510740,NC,37
State Only,North Carolina,Judicial and Legal,6293,0.633073944,57362.41792,360981696,NC,37
State Only,North Carolina,Police Protection Total,2869,0.288620554,71315.66539,204604644,NC,37
State Only,North Carolina,Police Officers Only,2270,0.22836133,73998.6978,167977044,NC,37
State Only,North Carolina,Other Police Employees,599,0.060259223,61147.91319,36627600,NC,37
State Only,North Carolina,Fire Protection Total,0,0,0,0,NC,37
State Only,North Carolina,Firefighters Only,0,0,0,0,NC,37
State Only,North Carolina,Other Fire Employees,0,0,0,0,NC,37
State Only,North Carolina,Corrections,19830,1.994892151,45058.41634,893508396,NC,37
State Only,North Carolina,Highways,10828,1.089293606,46121.82822,499407156,NC,37
State Only,North Carolina,Air Transportation,0,0,0,0,NC,37
State Only,North Carolina,Water Transport and Terminals,223,0.022433734,53012.39462,11821764,NC,37
State Only,North Carolina,Public Welfare,1120,0.11267167,44181.81429,49483632,NC,37
State Only,North Carolina,Health,2697,0.271317404,49023.76863,132217104,NC,37
State Only,North Carolina,Hospitals,18505,1.861597541,50310.50808,930995952,NC,37
State Only,North Carolina,Social Insurance Administration,1550,0.155929543,53055.54581,82236096,NC,37
State Only,North Carolina,Solid Waste Management,281,0.028268517,61538.47687,17292312,NC,37
State Only,North Carolina,Sewerage,0,0,0,0,NC,37
State Only,North Carolina,Parks and Recreation,1411,0.141946184,40053.39759,56515344,NC,37
State Only,North Carolina,Housing and Community Development,0,0,0,0,NC,37
State Only,North Carolina,Natural Resources,4031,0.405517411,45314.67924,182663472,NC,37
State Only,North Carolina,Water Supply,0,0,0,0,NC,37
State Only,North Carolina,Electric Power,0,0,0,0,NC,37
State Only,North Carolina,Gas Supply,0,0,0,0,NC,37
State Only,North Carolina,Transit,0,0,0,0,NC,37
State Only,North Carolina,Education Total,66102,6.649841701,58332.96687,3855925776,NC,37
State Only,North Carolina,Elementary & Secondary Education Total,0,0,0,0,NC,37
State Only,North Carolina,Elem & Sec Instructional Employees,0,0,0,0,NC,37
State Only,North Carolina,Elem & Sec Other Employees,0,0,0,0,NC,37
State Only,North Carolina,Higher Education Total,62259,6.263237035,58429.21525,3637744512,NC,37
State Only,North Carolina,Higher Ed Instructional Employees,22548,2.268322149,79913.59447,1801891728,NC,37
State Only,North Carolina,Higher Ed Other Employees,39711,3.994914886,46230.33376,1835852784,NC,37
State Only,North Carolina,Other Education,3843,0.386604666,56773.68306,218181264,NC,37
State Only,North Carolina,Local Libraries,0,0,0,0,NC,37
State Only,North Carolina,State Liquor Stores,0,0,0,0,NC,37
State Only,North Carolina,All Other and Unallocable,5080,0.511046502,53894.63386,273784740,NC,37
State Only,North Dakota,Total,18752,25.33917086,52862.49701,991277544,ND,38
State Only,North Dakota,Financial Administration,688,0.929679477,52533.85465,36143292,ND,38
State Only,North Dakota,Other Government Administration,230,0.310794011,54835.61739,12612192,ND,38
State Only,North Dakota,Judicial and Legal,602,0.813469542,64735.03654,38970492,ND,38
State Only,North Dakota,Police Protection Total,207,0.27971461,63986.55072,13245216,ND,38
State Only,North Dakota,Police Officers Only,160,0.216204529,69621.075,11139372,ND,38
State Only,North Dakota,Other Police Employees,47,0.063510081,44805.19149,2105844,ND,38
State Only,North Dakota,Fire Protection Total,0,0,0,0,ND,38
State Only,North Dakota,Firefighters Only,0,0,0,0,ND,38
State Only,North Dakota,Other Fire Employees,0,0,0,0,ND,38
State Only,North Dakota,Corrections,875,1.182368521,47678.42743,41718624,ND,38
State Only,North Dakota,Highways,1024,1.383708989,64450.85156,65997672,ND,38
State Only,North Dakota,Air Transportation,0,0,0,0,ND,38
State Only,North Dakota,Water Transport and Terminals,0,0,0,0,ND,38
State Only,North Dakota,Public Welfare,543,0.733744122,39868.97238,21648852,ND,38
State Only,North Dakota,Health,1700,2.297173126,44931.39529,76383372,ND,38
State Only,North Dakota,Hospitals,921,1.244527323,35959.57003,33118764,ND,38
State Only,North Dakota,Social Insurance Administration,342,0.462137182,48533.54386,16598472,ND,38
State Only,North Dakota,Solid Waste Management,0,0,0,0,ND,38
State Only,North Dakota,Sewerage,0,0,0,0,ND,38
State Only,North Dakota,Parks and Recreation,178,0.240527539,41355.16854,7361220,ND,38
State Only,North Dakota,Housing and Community Development,0,0,0,0,ND,38
State Only,North Dakota,Natural Resources,1086,1.467488244,50065.27072,54370884,ND,38
State Only,North Dakota,Water Supply,0,0,0,0,ND,38
State Only,North Dakota,Electric Power,0,0,0,0,ND,38
State Only,North Dakota,Gas Supply,0,0,0,0,ND,38
State Only,North Dakota,Transit,0,0,0,0,ND,38
State Only,North Dakota,Education Total,8816,11.91286957,54997.04265,484853928,ND,38
State Only,North Dakota,Elementary & Secondary Education Total,0,0,0,0,ND,38
State Only,North Dakota,Elem & Sec Instructional Employees,0,0,0,0,ND,38
State Only,North Dakota,Elem & Sec Other Employees,0,0,0,0,ND,38
State Only,North Dakota,Higher Education Total,8486,11.46694773,55258.26774,468921660,ND,38
State Only,North Dakota,Higher Ed Instructional Employees,3112,4.205178098,76280.33676,237384408,ND,38
State Only,North Dakota,Higher Ed Other Employees,5374,7.261769634,43084.71381,231537252,ND,38
State Only,North Dakota,Other Education,330,0.445921842,48279.6,15932268,ND,38
State Only,North Dakota,Local Libraries,0,0,0,0,ND,38
State Only,North Dakota,State Liquor Stores,0,0,0,0,ND,38
State Only,North Dakota,All Other and Unallocable,1540,2.080968596,57308.15844,88254564,ND,38
State Only,Ohio,Total,136486,11.76908024,57838.22408,7894107852,OH,39
State Only,Ohio,Financial Administration,6565,0.566094777,65140.55506,427647744,OH,39
State Only,Ohio,Other Government Administration,752,0.064844367,51997.2766,39101952,OH,39
State Only,Ohio,Judicial and Legal,3043,0.262395492,70705.08051,215155560,OH,39
State Only,Ohio,Police Protection Total,2607,0.224799556,61654.12658,160732308,OH,39
State Only,Ohio,Police Officers Only,1429,0.123221544,70722.58362,101062572,OH,39
State Only,Ohio,Other Police Employees,1178,0.101578012,50653.42615,59669736,OH,39
State Only,Ohio,Fire Protection Total,0,0,0,0,OH,39
State Only,Ohio,Firefighters Only,0,0,0,0,OH,39
State Only,Ohio,Other Fire Employees,0,0,0,0,OH,39
State Only,Ohio,Corrections,13113,1.130723658,53189.08442,697468464,OH,39
State Only,Ohio,Highways,6228,0.537035533,55614.77842,346368840,OH,39
State Only,Ohio,Air Transportation,0,0,0,0,OH,39
State Only,Ohio,Water Transport and Terminals,0,0,0,0,OH,39
State Only,Ohio,Public Welfare,3197,0.275674791,65018.56741,207864360,OH,39
State Only,Ohio,Health,3174,0.273691519,66258.93006,210305844,OH,39
State Only,Ohio,Hospitals,15316,1.320686612,58890.81483,901971720,OH,39
State Only,Ohio,Social Insurance Administration,2108,0.181771179,50336.51044,106109364,OH,39
State Only,Ohio,Solid Waste Management,0,0,0,0,OH,39
State Only,Ohio,Sewerage,0,0,0,0,OH,39
State Only,Ohio,Parks and Recreation,516,0.044494273,46923.09302,24212316,OH,39
State Only,Ohio,Housing and Community Development,0,0,0,0,OH,39
State Only,Ohio,Natural Resources,2476,0.213503529,51779.00162,128204808,OH,39
State Only,Ohio,Water Supply,0,0,0,0,OH,39
State Only,Ohio,Electric Power,0,0,0,0,OH,39
State Only,Ohio,Gas Supply,0,0,0,0,OH,39
State Only,Ohio,Transit,0,0,0,0,OH,39
State Only,Ohio,Education Total,72859,6.282574163,56851.53181,4142145756,OH,39
State Only,Ohio,Elementary & Secondary Education Total,0,0,0,0,OH,39
State Only,Ohio,Elem & Sec Instructional Employees,0,0,0,0,OH,39
State Only,Ohio,Elem & Sec Other Employees,0,0,0,0,OH,39
State Only,Ohio,Higher Education Total,70866,6.110719343,56702.88612,4018306728,OH,39
State Only,Ohio,Higher Ed Instructional Employees,23067,1.989049235,79794.91221,1840629240,OH,39
State Only,Ohio,Higher Ed Other Employees,47799,4.121670108,45559.05956,2177677488,OH,39
State Only,Ohio,Other Education,1993,0.17185482,62136.99348,123839028,OH,39
State Only,Ohio,Local Libraries,0,0,0,0,OH,39
State Only,Ohio,State Liquor Stores,0,0,0,0,OH,39
State Only,Ohio,All Other and Unallocable,4532,0.390790789,63287.47043,286818816,OH,39
State Only,Oklahoma,Total,66939,17.25405389,47818.11231,3200896620,OK,40
State Only,Oklahoma,Financial Administration,2554,0.658313593,48762.28661,124538880,OK,40
State Only,Oklahoma,Other Government Administration,512,0.131972028,45360.82031,23224740,OK,40
State Only,Oklahoma,Judicial and Legal,2807,0.723526334,54657.30673,153423060,OK,40
State Only,Oklahoma,Police Protection Total,1954,0.503658873,53492.96622,104525256,OK,40
State Only,Oklahoma,Police Officers Only,1018,0.262397509,63610.72692,64755720,OK,40
State Only,Oklahoma,Other Police Employees,936,0.241261364,42488.82051,39769536,OK,40
State Only,Oklahoma,Fire Protection Total,0,0,0,0,OK,40
State Only,Oklahoma,Firefighters Only,0,0,0,0,OK,40
State Only,Oklahoma,Other Fire Employees,0,0,0,0,OK,40
State Only,Oklahoma,Corrections,4628,1.19290341,37391.40882,173047440,OK,40
State Only,Oklahoma,Highways,2875,0.741053869,44794.27617,128783544,OK,40
State Only,Oklahoma,Air Transportation,11,0.002835337,56934.54545,626280,OK,40
State Only,Oklahoma,Water Transport and Terminals,0,0,0,0,OK,40
State Only,Oklahoma,Public Welfare,7441,1.917976291,36755.53393,273497928,OK,40
State Only,Oklahoma,Health,5347,1.378231317,47408.22293,253491768,OK,40
State Only,Oklahoma,Hospitals,1566,0.40364882,46993.09579,73591188,OK,40
State Only,Oklahoma,Social Insurance Administration,1225,0.315753388,46236.61714,56639856,OK,40
State Only,Oklahoma,Solid Waste Management,79,0.020362872,57996,4581684,OK,40
State Only,Oklahoma,Sewerage,0,0,0,0,OK,40
State Only,Oklahoma,Parks and Recreation,716,0.184554633,31315.22346,22421700,OK,40
State Only,Oklahoma,Housing and Community Development,0,0,0,0,OK,40
State Only,Oklahoma,Natural Resources,1811,0.466799498,42340.8106,76679208,OK,40
State Only,Oklahoma,Water Supply,0,0,0,0,OK,40
State Only,Oklahoma,Electric Power,596,0.153623689,68906.87919,41068500,OK,40
State Only,Oklahoma,Gas Supply,0,0,0,0,OK,40
State Only,Oklahoma,Transit,0,0,0,0,OK,40
State Only,Oklahoma,Education Total,30485,7.857748588,51690.24622,1575777156,OK,40
State Only,Oklahoma,Elementary & Secondary Education Total,0,0,0,0,OK,40
State Only,Oklahoma,Elem & Sec Instructional Employees,0,0,0,0,OK,40
State Only,Oklahoma,Elem & Sec Other Employees,0,0,0,0,OK,40
State Only,Oklahoma,Higher Education Total,28793,7.421622276,51965.62012,1496246100,OK,40
State Only,Oklahoma,Higher Ed Instructional Employees,8136,2.097118009,77512.06342,630638148,OK,40
State Only,Oklahoma,Higher Ed Other Employees,20657,5.324504267,41903.85593,865607952,OK,40
State Only,Oklahoma,Other Education,1692,0.436126312,47004.17021,79531056,OK,40
State Only,Oklahoma,Local Libraries,0,0,0,0,OK,40
State Only,Oklahoma,State Liquor Stores,0,0,0,0,OK,40
State Only,Oklahoma,All Other and Unallocable,2332,0.601091347,49304.64494,114978432,OK,40
State Only,Oregon,Total,66966,16.86290448,58519.95162,3918847080,OR,41
State Only,Oregon,Financial Administration,3943,0.992898372,54952.75678,216678720,OR,41
State Only,Oregon,Other Government Administration,992,0.249798424,59473.04032,58997256,OR,41
State Only,Oregon,Judicial and Legal,3020,0.76047504,60624,183084480,OR,41
State Only,Oregon,Police Protection Total,1360,0.342465581,64438.59706,87636492,OR,41
State Only,Oregon,Police Officers Only,673,0.1694701,74840.52303,50367672,OR,41
State Only,Oregon,Other Police Employees,687,0.172995481,54248.64629,37268820,OR,41
State Only,Oregon,Fire Protection Total,0,0,0,0,OR,41
State Only,Oregon,Firefighters Only,0,0,0,0,OR,41
State Only,Oregon,Other Fire Employees,0,0,0,0,OR,41
State Only,Oregon,Corrections,5068,1.276187915,58553.93844,296751360,OR,41
State Only,Oregon,Highways,3678,0.926167946,61084.73736,224669664,OR,41
State Only,Oregon,Air Transportation,12,0.003021755,55222,662664,OR,41
State Only,Oregon,Water Transport and Terminals,0,0,0,0,OR,41
State Only,Oregon,Public Welfare,7527,1.895395903,45532.83539,342725652,OR,41
State Only,Oregon,Health,2177,0.548196742,53940.79927,117429120,OR,41
State Only,Oregon,Hospitals,7982,2.009970785,62176.1328,496289892,OR,41
State Only,Oregon,Social Insurance Administration,2044,0.514705623,74285.77691,151840128,OR,41
State Only,Oregon,Solid Waste Management,0,0,0,0,OR,41
State Only,Oregon,Sewerage,0,0,0,0,OR,41
State Only,Oregon,Parks and Recreation,438,0.110294062,51719.86301,22653300,OR,41
State Only,Oregon,Housing and Community Development,0,0,0,0,OR,41
State Only,Oregon,Natural Resources,2520,0.634568576,53408.27143,134588844,OR,41
State Only,Oregon,Water Supply,0,0,0,0,OR,41
State Only,Oregon,Electric Power,0,0,0,0,OR,41
State Only,Oregon,Gas Supply,0,0,0,0,OR,41
State Only,Oregon,Transit,0,0,0,0,OR,41
State Only,Oregon,Education Total,24606,6.196108886,60592.45404,1490937924,OR,41
State Only,Oregon,Elementary & Secondary Education Total,0,0,0,0,OR,41
State Only,Oregon,Elem & Sec Instructional Employees,0,0,0,0,OR,41
State Only,Oregon,Elem & Sec Other Employees,0,0,0,0,OR,41
State Only,Oregon,Higher Education Total,23803,5.993903105,60657.14759,1443822084,OR,41
State Only,Oregon,Higher Ed Instructional Employees,11338,2.855054968,82254.51755,932601720,OR,41
State Only,Oregon,Higher Ed Other Employees,12465,3.138848137,41012.46402,511220364,OR,41
State Only,Oregon,Other Education,803,0.202205781,58674.76961,47115840,OR,41
State Only,Oregon,Local Libraries,0,0,0,0,OR,41
State Only,Oregon,State Liquor Stores,210,0.052880715,52449.88571,11014476,OR,41
State Only,Oregon,All Other and Unallocable,1389,0.349768156,59673.94384,82887108,OR,41
State Only,Pennsylvania,Total,161369,12.61309511,59329.12497,9573881568,PA,42
State Only,Pennsylvania,Financial Administration,6990,0.546359802,52094.3485,364139496,PA,42
State Only,Pennsylvania,Other Government Administration,3068,0.239804273,55910.18644,171532452,PA,42
State Only,Pennsylvania,Judicial and Legal,3050,0.238397338,103911.4308,316929864,PA,42
State Only,Pennsylvania,Police Protection Total,6671,0.521425785,74218.94768,495114600,PA,42
State Only,Pennsylvania,Police Officers Only,5200,0.406447921,73601.55462,382728084,PA,42
State Only,Pennsylvania,Other Police Employees,1471,0.114977864,76401.43848,112386516,PA,42
State Only,Pennsylvania,Fire Protection Total,0,0,0,0,PA,42
State Only,Pennsylvania,Firefighters Only,0,0,0,0,PA,42
State Only,Pennsylvania,Other Fire Employees,0,0,0,0,PA,42
State Only,Pennsylvania,Corrections,18381,1.436715238,55190.75763,1014461316,PA,42
State Only,Pennsylvania,Highways,13581,1.061532542,49501.70091,672282600,PA,42
State Only,Pennsylvania,Air Transportation,132,0.010317524,47027.18182,6207588,PA,42
State Only,Pennsylvania,Water Transport and Terminals,214,0.016726895,53551.45794,11460012,PA,42
State Only,Pennsylvania,Public Welfare,11066,0.864952441,47294.08748,523356372,PA,42
State Only,Pennsylvania,Health,1706,0.133346183,64074.83705,109311672,PA,42
State Only,Pennsylvania,Hospitals,11005,0.860184495,42723.06079,470167284,PA,42
State Only,Pennsylvania,Social Insurance Administration,4233,0.33086424,50752.54146,214835508,PA,42
State Only,Pennsylvania,Solid Waste Management,0,0,0,0,PA,42
State Only,Pennsylvania,Sewerage,0,0,0,0,PA,42
State Only,Pennsylvania,Parks and Recreation,2657,0.207679255,46642.07603,123927996,PA,42
State Only,Pennsylvania,Housing and Community Development,0,0,0,0,PA,42
State Only,Pennsylvania,Natural Resources,5726,0.447561692,61336.90395,351215112,PA,42
State Only,Pennsylvania,Water Supply,0,0,0,0,PA,42
State Only,Pennsylvania,Electric Power,0,0,0,0,PA,42
State Only,Pennsylvania,Gas Supply,0,0,0,0,PA,42
State Only,Pennsylvania,Transit,0,0,0,0,PA,42
State Only,Pennsylvania,Education Total,62578,4.891288078,67256.84976,4208799144,PA,42
State Only,Pennsylvania,Elementary & Secondary Education Total,0,0,0,0,PA,42
State Only,Pennsylvania,Elem & Sec Instructional Employees,0,0,0,0,PA,42
State Only,Pennsylvania,Elem & Sec Other Employees,0,0,0,0,PA,42
State Only,Pennsylvania,Higher Education Total,57688,4.509070706,68721.10734,3964383240,PA,42
State Only,Pennsylvania,Higher Ed Instructional Employees,18974,1.483065934,106669.275,2023942824,PA,42
State Only,Pennsylvania,Higher Ed Other Employees,38714,3.026004772,50122.44707,1940440416,PA,42
State Only,Pennsylvania,Other Education,4890,0.382217372,49982.80245,244415904,PA,42
State Only,Pennsylvania,Local Libraries,0,0,0,0,PA,42
State Only,Pennsylvania,State Liquor Stores,4498,0.351577452,42762.07737,192343824,PA,42
State Only,Pennsylvania,All Other and Unallocable,5813,0.454361878,56390.28522,327796728,PA,42
State Only,Rhode Island,Total,18691,17.71814956,65727.32631,1228509456,RI,44
State Only,Rhode Island,Financial Administration,884,0.837988562,66291.48869,58601676,RI,44
State Only,Rhode Island,Other Government Administration,785,0.744141427,64547.96943,50670156,RI,44
State Only,Rhode Island,Judicial and Legal,1180,1.118582017,71094.69153,83891736,RI,44
State Only,Rhode Island,Police Protection Total,345,0.327043047,87179.89565,30077064,RI,44
State Only,Rhode Island,Police Officers Only,262,0.248363126,90052.30534,23593704,RI,44
State Only,Rhode Island,Other Police Employees,83,0.078679922,78112.77108,6483360,RI,44
State Only,Rhode Island,Fire Protection Total,0,0,0,0,RI,44
State Only,Rhode Island,Firefighters Only,0,0,0,0,RI,44
State Only,Rhode Island,Other Fire Employees,0,0,0,0,RI,44
State Only,Rhode Island,Corrections,1521,1.441833261,77092.58383,117257820,RI,44
State Only,Rhode Island,Highways,746,0.707171343,61219.28686,45669588,RI,44
State Only,Rhode Island,Air Transportation,146,0.138400826,81980.30137,11969124,RI,44
State Only,Rhode Island,Water Transport and Terminals,0,0,0,0,RI,44
State Only,Rhode Island,Public Welfare,1320,1.251295138,69691.94545,91993368,RI,44
State Only,Rhode Island,Health,990,0.938471353,62804.35152,62176308,RI,44
State Only,Rhode Island,Hospitals,854,0.809550036,59502.73068,50815332,RI,44
State Only,Rhode Island,Social Insurance Administration,381,0.361169278,62933.07087,23977500,RI,44
State Only,Rhode Island,Solid Waste Management,98,0.092899184,74154.85714,7267176,RI,44
State Only,Rhode Island,Sewerage,252,0.238883617,60473.09524,15239220,RI,44
State Only,Rhode Island,Parks and Recreation,49,0.046449592,45959.26531,2252004,RI,44
State Only,Rhode Island,Housing and Community Development,0,0,0,0,RI,44
State Only,Rhode Island,Natural Resources,376,0.356429524,69741.57447,26222832,RI,44
State Only,Rhode Island,Water Supply,0,0,0,0,RI,44
State Only,Rhode Island,Electric Power,0,0,0,0,RI,44
State Only,Rhode Island,Gas Supply,0,0,0,0,RI,44
State Only,Rhode Island,Transit,781,0.740349623,59025.64917,46099032,RI,44
State Only,Rhode Island,Education Total,6312,5.983465841,60778.55703,383634252,RI,44
State Only,Rhode Island,Elementary & Secondary Education Total,414,0.392451657,58723.21739,24311412,RI,44
State Only,Rhode Island,Elem & Sec Instructional Employees,255,0.24172747,76492.23529,19505520,RI,44
State Only,Rhode Island,Elem & Sec Other Employees,159,0.150724187,30225.73585,4805892,RI,44
State Only,Rhode Island,Higher Education Total,5401,5.119882606,59843.12016,323212692,RI,44
State Only,Rhode Island,Higher Ed Instructional Employees,1838,1.742333684,82096.04788,150892536,RI,44
State Only,Rhode Island,Higher Ed Other Employees,3563,3.377548921,48363.78221,172320156,RI,44
State Only,Rhode Island,Other Education,497,0.471131578,72656.2334,36110148,RI,44
State Only,Rhode Island,Local Libraries,0,0,0,0,RI,44
State Only,Rhode Island,State Liquor Stores,0,0,0,0,RI,44
State Only,Rhode Island,All Other and Unallocable,1671,1.58402589,72229.36445,120695268,RI,44
State Only,South Carolina,Total,78690,16.29475934,46569.84705,3664581264,SC,45
State Only,South Carolina,Financial Administration,3351,0.6939095,42578.13429,142679328,SC,45
State Only,South Carolina,Other Government Administration,712,0.14743765,42804.03371,30476472,SC,45
State Only,South Carolina,Judicial and Legal,836,0.173114993,57674.49761,48215880,SC,45
State Only,South Carolina,Police Protection Total,2058,0.426161071,44185.11953,90932976,SC,45
State Only,South Carolina,Police Officers Only,1379,0.285556908,46972.92531,64775664,SC,45
State Only,South Carolina,Other Police Employees,679,0.140604163,38523.28719,26157312,SC,45
State Only,South Carolina,Fire Protection Total,0,0,0,0,SC,45
State Only,South Carolina,Firefighters Only,0,0,0,0,SC,45
State Only,South Carolina,Other Fire Employees,0,0,0,0,SC,45
State Only,South Carolina,Corrections,8224,1.702987683,34038.72957,279934512,SC,45
State Only,South Carolina,Highways,4280,0.8862825,39946.73271,170972016,SC,45
State Only,South Carolina,Air Transportation,13,0.00269198,57343.38462,745464,SC,45
State Only,South Carolina,Water Transport and Terminals,488,0.101052771,61902.88525,30208608,SC,45
State Only,South Carolina,Public Welfare,4781,0.990027251,34359.17507,164271216,SC,45
State Only,South Carolina,Health,5245,1.086110214,41974.99104,220158828,SC,45
State Only,South Carolina,Hospitals,6984,1.446214248,33678.23196,235208772,SC,45
State Only,South Carolina,Social Insurance Administration,1130,0.233995146,38995.15752,44064528,SC,45
State Only,South Carolina,Solid Waste Management,0,0,0,0,SC,45
State Only,South Carolina,Sewerage,0,0,0,0,SC,45
